path,sentence
common_voice_id_35421788.mp3,motor dan mobil boleh memasuki lahan parkir itu
common_voice_id_26550369.mp3,boleh saya mendapatkan bantal
common_voice_id_25166145.mp3,mereka menyelesaikan proyek itu sesuai dengan jadwal
common_voice_id_35323758.mp3,kalau ditekan di sini bunyinya akan menjadi besar
common_voice_id_25449209.mp3,tom masih tidak mengangkat teleponnya
common_voice_id_36921812.mp3,ken sama tingginya dengan bill
common_voice_id_19987388.mp3,guru itu tanpa mendengar lonceng terus saja berbicara
common_voice_id_22539198.mp3,diem terus ngerjain enggak
common_voice_id_26009091.mp3,beberapa dialek carrier sama sekali tidak memiliki perbedaan angka dalam kata benda
common_voice_id_25165492.mp3,di kelas itu ada televisi
common_voice_id_21197553.mp3,mary tidak punya teman bicara tapi dia tidak merasa kesepian
common_voice_id_25470405.mp3,kapan kamu pulang ke rumah
common_voice_id_25449960.mp3,setiap sabtu saya berlatih sepak bola
common_voice_id_27005840.mp3,dia disukai teman temannya
common_voice_id_32847305.mp3,saya sudah menunggu sejak pukul enam dan masih belum mendapat giliran
common_voice_id_27687200.mp3,ini kok lemot ya
common_voice_id_21698902.mp3,pulau itu dihantam topan
common_voice_id_25469353.mp3,pengharum ruangan itu telah rusak
common_voice_id_31885330.mp3,jangan kemana mana saya akan kembali dua jam lagi
common_voice_id_25486008.mp3,kepala saya masih merasa pusing
common_voice_id_26269227.mp3,"“kita harus pergi,” dia berbisik dengan serak"
common_voice_id_25165949.mp3,tas itu besar dan berat
common_voice_id_20953478.mp3,kancing jasku lepas
common_voice_id_33940003.mp3,bangunan ini tua dan terkenal
common_voice_id_27160457.mp3,kami melakukan apa yang seharusnya dilakukan untuk bertahan
common_voice_id_27299877.mp3,datanya sering tidak akurat
common_voice_id_20954395.mp3,sebelum menerimanya sebaiknya temui dahulu suamimu
common_voice_id_25413107.mp3,kereta dalam kota kurang nyaman di bandingkan dengan kereta cepat
common_voice_id_25450748.mp3,saya berjalan pelan pelan karena kaki saya sakit
common_voice_id_26228488.mp3,buku ini membuat bulu kudukku berdiri
common_voice_id_27458067.mp3,satu hari itu sangat singkat
common_voice_id_35304872.mp3,tak seorangpun tahu kemana dia melarikan diri
common_voice_id_32598212.mp3,tujuan aku ingin mempelajari bahasa mu
common_voice_id_21298564.mp3,cintamu adalah semua yang aku mau
common_voice_id_35863812.mp3,saya sangat tidak mengerti apa yang anda bicarakan
common_voice_id_20406089.mp3,apa anda merasa bersalah
common_voice_id_35863904.mp3,makanan dan pelayanannya baik sekali
common_voice_id_21782730.mp3,hanya ada satu hal yang bisa kulakukan
common_voice_id_35336070.mp3,dia tiba tiba mendapatkan ide yang bagus saat sedang mandi
common_voice_id_35365657.mp3,hanya ada satu hal yang bisa kulakukan
common_voice_id_26930867.mp3,ketika dia sampai stasiun keretanya telah berangkat
common_voice_id_21584132.mp3,mona lisa dilukis oleh leonardo da vinci
common_voice_id_27222952.mp3,maya merupakan anak yang sangat pintar dia selalu mendapat rangking pertama dikelasnya
common_voice_id_25469101.mp3,ada jalan rahasia di sebelah kiri
common_voice_id_30472033.mp3,pecahan kaca berserakan di sepanjang jalan
common_voice_id_25832464.mp3,anda membutuhkannya
common_voice_id_25450062.mp3,ruangan ini cukup besar
common_voice_id_27503475.mp3,mary belajar di kamarnya
common_voice_id_25970614.mp3,divisi ini telah dipegang oleh dua generasi keluarga jenkins
common_voice_id_27450219.mp3,dia mengumpulkan berbagai data
common_voice_id_36384414.mp3,saya kadang kadang pergi ke toko buku di sana
common_voice_id_35277568.mp3,sebotol anggur putih dingin
common_voice_id_27853194.mp3,daging sate ini sangat enak
common_voice_id_26229263.mp3,benar jeeves sangat bagus tuan
common_voice_id_25588015.mp3,dia menikahi seorang gadis pilihannya
common_voice_id_27651935.mp3,bantalku begitu lembut
common_voice_id_35404067.mp3,macam apapun permainan yang aku dan kau mainkan kau tidak pernah menang
common_voice_id_25435644.mp3,saya pergi membeli baju
common_voice_id_25774639.mp3,semuanya bisa digunakan
common_voice_id_25382429.mp3,perubahan itu bagus
common_voice_id_25797445.mp3,dari awal uangnya tidak cukup untuk mendirikan toko pangan
common_voice_id_25417342.mp3,dia selalu tersesat di mana pun dia pergi
common_voice_id_25620176.mp3,kami sekelas keluar jalan jalan
common_voice_id_20979351.mp3,di sana wisatawan dapat menyewa perahu kecil untuk mengunjungi pulau pulau kecil di sekitarnya
common_voice_id_27374223.mp3,di mana pintu keluarnya
common_voice_id_26550229.mp3,nama itu membangunkan ingatanku
common_voice_id_21584269.mp3,tom perlu menurunkan ekspektasinya
common_voice_id_27457998.mp3,guru kelas sebelah masih muda
common_voice_id_28675968.mp3,silahkan kumpulkan berkas pendaftaran
common_voice_id_31910969.mp3,buah segar baik untuk kesehatan
common_voice_id_27516934.mp3,kami punya dua orang anak
common_voice_id_25469529.mp3,aku tidak bisa tawar menawar dengan kemacetan yang parah seperti ini
common_voice_id_25404080.mp3,lukanya yang dalam tampak dalam air matanya
common_voice_id_27404839.mp3,setiap pagi saya makan roti dan minum susu
common_voice_id_25129629.mp3,di kelas ada komputer baru
common_voice_id_25322563.mp3,jadi kamu menyerah benar
common_voice_id_25414435.mp3,dia menolongku
common_voice_id_26229414.mp3,cacatois dengan mudahnya menyatakan bahwa ia akan menikah lagi dan mencoba mendapatkan seorang putra
common_voice_id_21193844.mp3,pak yamada kuat dan sehat
common_voice_id_27450223.mp3,angkat kedua tanganmu
common_voice_id_25776024.mp3,kami berharap harga harga akan turun
common_voice_id_25295003.mp3,apakah kamu paham dengan apa yang kamu katakan
common_voice_id_21192741.mp3,bagaimana kalau minum teh
common_voice_id_26228090.mp3,semua filmku bermakna spiritual dan semuanya memiliki perspektif yang emosional
common_voice_id_25434281.mp3,aku sudah diambang batas
common_voice_id_25627874.mp3,semua orang tertarik pada cerita tersebut
common_voice_id_20970886.mp3,dia memiliki banyak untang
common_voice_id_26237506.mp3,vocalnya sebagian diteriakkan dengan sangat kencang sebagian lagi jernih dan dinyanyikan dengan berani
common_voice_id_25775022.mp3,kerupuknya enak nih
common_voice_id_25902183.mp3,tempat itu berdiri hanya selama satu dekade sebelum gempa bumi meratakannya
common_voice_id_25437023.mp3,dia mendengarkan musik di kamarnya
common_voice_id_25335031.mp3,apa yang terjadi dengan cahaya di dalam lubang hitam
common_voice_id_35385779.mp3,apa yang bisa aku lakukan untuk kamu
common_voice_id_33021932.mp3,saya tidak begitu lelah
common_voice_id_26831554.mp3,minggu depan saya pergi bermain ke tokyo bersama teman
common_voice_id_25627925.mp3,saya minum kopi tanpa susu
common_voice_id_25008330.mp3,ayah saya setiap hari bekerja dari pagi sampai malam
common_voice_id_26229332.mp3,ini dengan cepat menjadi siaran yang dikenal secara informal sebagai film segitiga merah
common_voice_id_35864247.mp3,ini makanan yang sangat disukai pak kobayashi
common_voice_id_25799321.mp3,di pos polisi tertempel peta kota
common_voice_id_26032749.mp3,perusahaan kemudian menerima pesanan tambahan seribu lebih
common_voice_id_27404641.mp3,saya ingin menjumpai kamu
common_voice_id_21194957.mp3,tom mulai bermain biola ketika dia berumur tigabelas tahun
common_voice_id_34327035.mp3,harga motor gede itu sungguh fantastis
common_voice_id_27160469.mp3,kita harus mencoba semua
common_voice_id_27424831.mp3,besok dia di rumah
common_voice_id_27858233.mp3,sudah sewajarnya dia bangga terhadap putranya
common_voice_id_25797403.mp3,kedalaman kolam tersebut tiga meter
common_voice_id_25450012.mp3,hal ini tidak akan pernah berakhir
common_voice_id_35291167.mp3,aku bertanya padanya mengenai kecelakaan itu
common_voice_id_35281510.mp3,kalau bukan kampanye namanya apa dong
common_voice_id_25847693.mp3,kita mempunyai tiga lagi
common_voice_id_27300246.mp3,saya memberi tahu teman saya nomor telepon bapak kimura
common_voice_id_20985742.mp3,setelah menyeberang jembatan akan ada taman
common_voice_id_31419596.mp3,terima kasih
common_voice_id_26258882.mp3,selain itu disney klasik menggabungkan banyak kata dari bahasa bantu swahili
common_voice_id_25448228.mp3,kau harus membayar harganya
common_voice_id_25486927.mp3,berapa kali sehari kamu bercermin
common_voice_id_27853969.mp3,dulu mereka suka bercanda
common_voice_id_25567175.mp3,apa yang anda tahu tentang saya
common_voice_id_25486428.mp3,saya merokok dengan menggunakan korek api
common_voice_id_27389111.mp3,pak tanaka bekerja dengan susah payah
common_voice_id_20955176.mp3,jalan itu sejajar dengan sungai
common_voice_id_36318102.mp3,aku berpikir maka aku ada
common_voice_id_25832716.mp3,rumah saya terletak di sebuah bukit
common_voice_id_25434709.mp3,majalah tidak bisa dipinjam di perpustakaan
common_voice_id_25832703.mp3,tom tidak mempercayai kita
common_voice_id_25451565.mp3,saya menunjukkan buku kepada pak tanaka
common_voice_id_19192877.mp3,biarkan rasa yang memilih
common_voice_id_25440421.mp3,paul lebih suka bahasa inggris daripada matematika
common_voice_id_35430421.mp3,anjing itu nampaknya sakit
common_voice_id_35283069.mp3,kemarin saya bertemu dia
common_voice_id_25718640.mp3,dia lupa mematikan lampu
common_voice_id_25264835.mp3,apakah ini sangat sakit
common_voice_id_25434324.mp3,saya ingin tinggal di tempat tinggi
common_voice_id_25847713.mp3,mary selalu membentak ketika dia marah
common_voice_id_25301607.mp3,film kesukaan mary adalah the princess bride
common_voice_id_35316016.mp3,rupanya dia sedang menunggu seseorang tidak mau diajak
common_voice_id_35508871.mp3,destinasi favorit saya adalah alun alun yogyakarta
common_voice_id_27888456.mp3,sudahlah tom kita tidak punya waktu untuk hal ini
common_voice_id_25249454.mp3,tolong berikan selembar kertas
common_voice_id_26152366.mp3,namun dan karena alasan yang tidak jelas banyak hal tidak pernah terjadi dalam kebersamaan untuk tim
common_voice_id_20953950.mp3,bulan lalu saya pergi jalan jalan ke luar negeri
common_voice_id_25128698.mp3,tom memohon kepada mary untuk tidak pergi
common_voice_id_25406565.mp3,banjir disebabkan oleh sampah yang menumpuk di sungai
common_voice_id_27599836.mp3,tom aku ingin menunjukkan sesuatu
common_voice_id_35278632.mp3,dimana hati sanubarimu hingga kamu tega menganiayanya
common_voice_id_27523321.mp3,apakah kamu sangat menyukai berenang
common_voice_id_26206528.mp3,tidak lama setelah itu serbia melepaskan sandera yang tersisa
common_voice_id_36990624.mp3,mestinya kita tidak memberi tahu itu pada tom
common_voice_id_31355968.mp3,gerbangnya ditutup jam delapan
common_voice_id_19809467.mp3,apa yang membuat dia tetap datang ke pesta itu
common_voice_id_30472013.mp3,ini sekolah kami
common_voice_id_26544927.mp3,buku ini milikmu
common_voice_id_27414591.mp3,rusa itu dibunuh oleh para pemburu
common_voice_id_35385683.mp3,majalah ini menarik
common_voice_id_25451312.mp3,di dalam kolam ada ikan
common_voice_id_25956621.mp3,publisitas adalah hal utama
common_voice_id_30547369.mp3,aku mau kamu mengambilnya
common_voice_id_26264982.mp3,satu platform tertutup sementara yang lain adalah platform terbuka
common_voice_id_26237347.mp3,anda akan memerlukan nomor jaminan nasional untuk mengajukan pensiun
common_voice_id_37439369.mp3,kotak ini pendek dan panjang
common_voice_id_25797688.mp3,kamu belum siap
common_voice_id_25414675.mp3,jika tom lebih dewasa dia akan mengerti
common_voice_id_23827380.mp3,mengapa dia suka makan soto kambing
common_voice_id_36471112.mp3,tahun ini lebih panas daripada tahun lalu
common_voice_id_25968535.mp3,terletak di bagian timur laut kota winnipeg
common_voice_id_25470352.mp3,si gadis mendengarkan musik si pemuda membaca buku
common_voice_id_36405917.mp3,tom sangat tua
common_voice_id_25831548.mp3,gejala putus obat yang muncul lebih parah daripada yang saya duga
common_voice_id_26019300.mp3,anak anak yang menderita penyakit akut dan kecelakaan akan dibebaskan dari biaya
common_voice_id_27687911.mp3,mengapa anda tidak menghadiri kelas
common_voice_id_37439361.mp3,menurutmu mana yang benar
common_voice_id_21699517.mp3,apa yang sedang kamu baca
common_voice_id_26152429.mp3,lilium regale adalah tanaman umbi batang yang berumur panjang
common_voice_id_25350213.mp3,saya staf yang paling junior di kantor saya
common_voice_id_25350167.mp3,saya suka makan sambil nonton tv
common_voice_id_26865572.mp3,saya makan nasi dengan mangkuk
common_voice_id_25345606.mp3,beritahukan ibumu soal perjalanan itu
common_voice_id_27612771.mp3,saya berumur sembilan belas tahun
common_voice_id_25797605.mp3,manjemen limbah pabrik belum dilakukan dengan baik di indonesia
common_voice_id_27687907.mp3,aku benci
common_voice_id_36986488.mp3,jangan biarkan apapun memperlambat jalanmu
common_voice_id_35278306.mp3,teks itu harus diterjemahkan ke bahasa belarus
common_voice_id_30467979.mp3,kompleks perumahan itu jauh sekali
common_voice_id_30503153.mp3,tempat lahir pak tanaka adalah tokyo
common_voice_id_25476629.mp3,dia terlihat bosan saat kami bercinta
common_voice_id_20954658.mp3,tolong nyalakan proyektor
common_voice_id_27599749.mp3,aku bisa hidup tanpa air
common_voice_id_31885383.mp3,mengapa kamu membutuhkan tusuk gigi ini
common_voice_id_25774611.mp3,saya memasukkan film ke kamera
common_voice_id_20977286.mp3,aku bersyukur kamu dapat melakukannya tom
common_voice_id_26206653.mp3,taylor menyebut diploma ini sebagai kemenangan bagi kaum bangsawan konservatif lama
common_voice_id_33325136.mp3,aku ingin minum kopi
common_voice_id_27765563.mp3,saya kira kamu merasakan hal yang sama
common_voice_id_19487369.mp3,dia menjadi pelupa dan hal itu mengkhawatirkannya
common_voice_id_25718939.mp3,tolong selidiki dahulu kebenarannya sebelum kau menuduhnya bersalah
common_voice_id_25264866.mp3,jangan lupakan itu
common_voice_id_25378239.mp3,dia bekerja di sebuah pabrik
common_voice_id_25301942.mp3,yang coklat punya saya juga
common_voice_id_26266973.mp3,itu melakukan persewaan penerbangan dengan tujuan ke florida karibia eropa dan hawaii
common_voice_id_30467983.mp3,saya ingin ini dan itu
common_voice_id_26664951.mp3,saya memberikan bunga kepada ayah saya
common_voice_id_26270309.mp3,dalam hal bahasa yang dapat dihitung semua model utama paling dapat dihitung
common_voice_id_25378238.mp3,apakah anda punya mobil
common_voice_id_21699334.mp3,ini satu satunya harapan saya
common_voice_id_27005896.mp3,hari ini saya mengunjungi museum
common_voice_id_20953878.mp3,saya menolong tony
common_voice_id_35005822.mp3,anak kucing minum susu di bawah meja
common_voice_id_27435473.mp3,pernahkan kamu melihat patung liberty
common_voice_id_25470108.mp3,saya mendengar berita di radio
common_voice_id_27887551.mp3,di taman ada konser
common_voice_id_28850151.mp3,dia lari menyelamatkan diri
common_voice_id_26674460.mp3,diam
common_voice_id_36384192.mp3,tidak sia sia pergi ke pulau bali karena anda dapat melihat indahnya matahari terbit
common_voice_id_35323719.mp3,apakah ibumu di rumah
common_voice_id_26022079.mp3,dia dan istri pertamanya dimakamkan di gereja charlton wiltshire
common_voice_id_26258037.mp3,dua pengadilan magistrate beroperasi dari tim curry criminal justice center di fort worth
common_voice_id_25451583.mp3,setiap tahun saya memberikan hadiah ulang tahun kepada ibu saya
common_voice_id_25802650.mp3,setelah memasukkan uang saya menekan tombol
common_voice_id_35404068.mp3,dia tampak sakit
common_voice_id_31885322.mp3,saya menolong tony
common_voice_id_27408189.mp3,dia gila judi
common_voice_id_25435014.mp3,lanjutkan ceritanya benar benar menarik
common_voice_id_32512853.mp3,tom menyiramkan air dingin ke dirinya sendiri
common_voice_id_32512828.mp3,saya pikir dia sakit
common_voice_id_35485737.mp3,vas yang rusak itu tidak bisa diperbaiki
common_voice_id_21698896.mp3,maukah anda memeriksa olinya
common_voice_id_25903670.mp3,wilkinson dengan mudah akan menang dan menjalani masa tugas terakhirnya mewakili distrik itu
